transaction_id,customer_id,amount_inr,previous_success_rate,previous_failures,days_since_last_payment,customer_tenure_days,is_returning_customer,checkout_time_sec,payment_method,failure_reason,retry_count,action,recovered,recovered_amount,recovery_probability_true
TX013443,C02943,16764,0.238,1,133,169,1,159,UPI,technical_error,1,retry,1,16764,0.3196
TX013444,C02944,15739,0.576,4,47,1464,1,208,Card,insufficient_funds,1,payment_link,0,0,0.5083
TX013445,C02945,20200,0.983,5,32,676,0,16,Wallet,timeout,0,payment_link,1,20200,0.5944
TX013446,C02946,23443,0.809,4,111,687,0,305,Card,technical_error,2,retry,1,23443,0.3727
TX013447,C02947,20822,0.218,4,114,1318,0,229,UPI,technical_error,1,reminder,0,0,0.1878
TX013448,C02948,1371,0.799,1,113,842,1,51,NetBanking,insufficient_funds,2,reminder,0,0,0.4582
TX013449,C02949,8701,0.897,0,38,644,1,56,UPI,timeout,2,reminder,0,0,0.4564
TX013450,C02950,17501,0.405,2,26,932,0,279,UPI,timeout,1,payment_link,1,17501,0.3334
TX013451,C02951,14745,0.874,0,8,1084,1,332,UPI,technical_error,2,payment_link,1,14745,0.4257
TX013452,C02952,16613,0.977,2,8,1311,1,286,Wallet,technical_error,2,reminder,0,0,0.4471
TX013453,C02953,2176,0.535,4,75,224,0,83,UPI,authentication_failed,2,payment_link,1,2176,0.3211
TX013454,C02954,16620,0.283,4,72,23,1,155,NetBanking,bank_decline,2,payment_link,0,0,0.2128
TX013455,C02955,1629,0.497,3,33,367,1,344,UPI,technical_error,0,reminder,0,0,0.5526
TX013456,C02956,3227,0.924,4,141,899,0,316,NetBanking,technical_error,1,payment_link,0,0,0.4158
TX013457,C02957,28317,0.572,0,134,888,0,196,NetBanking,bank_decline,0,payment_link,0,0,0.2869
TX013458,C02958,24187,0.439,1,38,570,1,54,Card,bank_decline,2,payment_link,0,0,0.2262
TX013459,C02959,25545,0.554,2,127,145,0,240,UPI,insufficient_funds,0,retry,1,25545,0.1729
TX013460,C02960,6358,0.866,3,52,884,1,242,UPI,insufficient_funds,2,payment_link,0,0,0.517
TX013461,C02961,22658,0.686,0,132,403,1,89,UPI,bank_decline,0,payment_link,1,22658,0.4414
TX013462,C02962,356,0.292,5,74,1321,1,251,Card,authentication_failed,2,reminder,1,356,0.3203
TX013463,C02963,3298,0.454,4,172,366,0,250,Card,insufficient_funds,2,payment_link,0,0,0.2339
TX013464,C02964,18377,0.429,3,98,199,1,344,Card,authentication_failed,0,retry,0,0,0.3266
TX013465,C02965,18788,0.813,4,17,795,1,352,Card,technical_error,0,payment_link,1,18788,0.6125
TX013466,C02966,1803,0.61,5,137,297,0,185,Card,bank_decline,0,reminder,0,0,0.3836
TX013467,C02967,21512,0.259,5,103,8,0,269,NetBanking,insufficient_funds,1,reminder,0,0,0.1965
TX013468,C02968,26620,0.215,4,161,1136,0,307,UPI,bank_decline,2,retry,0,0,0.0737
TX013469,C02969,13029,0.491,3,75,974,0,162,UPI,technical_error,1,reminder,0,0,0.2954
TX013470,C02970,17084,0.654,3,127,825,0,49,UPI,insufficient_funds,1,payment_link,0,0,0.3448
TX013471,C02971,11462,0.661,2,6,417,1,109,UPI,timeout,1,payment_link,1,11462,0.5292
TX013472,C02972,27539,0.508,2,57,540,1,320,UPI,insufficient_funds,0,payment_link,0,0,0.5521
TX013473,C02973,21843,0.529,3,25,1236,1,90,Card,timeout,1,reminder,0,0,0.3907
TX013474,C02974,20115,0.442,1,5,156,0,71,Card,bank_decline,1,payment_link,1,20115,0.2533
TX013475,C02975,507,0.327,4,177,44,0,173,Wallet,bank_decline,2,retry,0,0,0.2095
TX013476,C02976,20111,0.463,1,21,433,0,227,UPI,authentication_failed,1,retry,0,0,0.1692
TX013477,C02977,14222,0.726,5,173,917,0,381,NetBanking,authentication_failed,0,reminder,0,0,0.3664
TX013478,C02978,21181,0.436,3,151,975,1,198,UPI,insufficient_funds,0,retry,0,0,0.2574
TX013479,C02979,7843,0.926,2,11,984,1,26,UPI,timeout,2,payment_link,0,0,0.5079
TX013480,C02980,4179,0.648,5,140,1369,0,183,Card,insufficient_funds,1,retry,0,0,0.2247
TX013481,C02981,13424,0.33,5,45,1255,0,20,UPI,technical_error,1,retry,0,0,0.3387
TX013482,C02982,14265,0.57,4,128,1011,1,155,Card,timeout,2,retry,1,14265,0.4025
TX013483,C02983,16667,0.341,3,27,113,0,183,NetBanking,timeout,1,reminder,0,0,0.2388
TX013484,C02984,1380,0.305,1,125,981,0,361,UPI,bank_decline,2,reminder,0,0,0.1199
TX013485,C02985,12730,0.288,1,7,532,0,406,UPI,technical_error,1,payment_link,1,12730,0.2797
TX013486,C02986,19838,0.336,2,163,215,0,334,UPI,technical_error,0,reminder,0,0,0.2347
TX013487,C02987,26328,0.351,4,15,354,0,213,Card,insufficient_funds,2,payment_link,0,0,0.193
TX013488,C02988,3687,0.976,1,59,446,0,112,UPI,bank_decline,1,retry,0,0,0.5185
TX013489,C02989,26482,0.239,5,0,15,1,67,Card,bank_decline,1,retry,1,26482,0.321
TX013490,C02990,9741,0.562,5,15,395,0,149,NetBanking,insufficient_funds,0,payment_link,0,0,0.5384
TX013491,C02991,22834,0.72,5,7,268,0,38,Wallet,timeout,1,retry,0,0,0.4503
TX013492,C02992,2881,0.257,3,14,1224,1,226,Wallet,insufficient_funds,1,reminder,0,0,0.3904
TX013493,C02993,23875,0.462,5,146,1476,1,137,UPI,authentication_failed,2,reminder,0,0,0.1939
TX013494,C02994,29297,0.523,2,47,417,0,368,NetBanking,timeout,2,retry,0,0,0.3093
TX013495,C02995,15119,0.579,4,91,512,0,180,UPI,timeout,0,retry,1,15119,0.5016
TX013496,C02996,18107,0.743,1,84,17,0,308,UPI,timeout,1,retry,1,18107,0.4756
TX013497,C02997,8277,0.61,4,138,324,0,281,NetBanking,insufficient_funds,1,payment_link,1,8277,0.3677
TX013498,C02998,4809,0.618,4,175,1003,1,202,UPI,bank_decline,1,payment_link,1,4809,0.3838
TX013499,C02999,24506,0.425,2,3,1063,0,240,Card,bank_decline,2,retry,0,0,0.221
TX013500,C03000,27421,0.243,1,148,569,1,272,UPI,bank_decline,2,reminder,1,27421,0.1184
TX013501,C03001,3672,0.729,3,58,454,0,52,NetBanking,insufficient_funds,2,payment_link,1,3672,0.3894
TX013502,C03002,23239,0.621,2,27,1207,0,94,UPI,authentication_failed,0,reminder,0,0,0.3809
TX013503,C03003,17907,0.612,3,25,1237,0,329,UPI,technical_error,1,reminder,0,0,0.3097
TX013504,C03004,23278,0.664,0,60,907,0,199,Card,authentication_failed,0,retry,0,0,0.2728
TX013505,C03005,19073,0.948,2,34,837,1,312,Card,timeout,1,payment_link,0,0,0.5791
TX013506,C03006,27996,0.806,5,65,161,1,197,Wallet,technical_error,1,reminder,0,0,0.4437
TX013507,C03007,3452,0.592,5,148,199,0,389,Wallet,insufficient_funds,2,reminder,0,0,0.192
TX013508,C03008,860,0.364,1,16,698,1,268,UPI,timeout,0,retry,0,0,0.5985
TX013509,C03009,6286,0.332,0,141,1266,0,275,NetBanking,insufficient_funds,0,reminder,0,0,0.2878
TX013510,C03010,3118,0.663,4,79,1266,0,137,Card,authentication_failed,1,payment_link,0,0,0.4632
TX013511,C03011,20231,0.825,1,111,1422,0,71,Card,insufficient_funds,0,reminder,0,0,0.4501
TX013512,C03012,16437,0.739,5,107,609,0,61,UPI,timeout,1,payment_link,0,0,0.4312
TX013513,C03013,25757,0.809,4,137,942,0,114,NetBanking,technical_error,0,payment_link,0,0,0.4035
TX013514,C03014,27304,0.262,2,137,355,1,23,NetBanking,technical_error,0,retry,0,0,0.3441
TX013515,C03015,11845,0.267,0,116,878,1,177,NetBanking,bank_decline,2,payment_link,0,0,0.2274
TX013516,C03016,24634,0.652,5,47,804,1,243,UPI,bank_decline,0,retry,1,24634,0.504
TX013517,C03017,16031,0.817,3,35,1344,1,205,Card,technical_error,1,reminder,0,0,0.4946
TX013518,C03018,25486,0.36,2,137,1388,0,277,UPI,timeout,1,reminder,0,0,0.1289
TX013519,C03019,21305,0.991,0,15,1010,0,344,UPI,insufficient_funds,1,retry,0,0,0.3323
TX013520,C03020,14301,0.577,4,132,846,1,134,UPI,bank_decline,2,reminder,1,14301,0.2644
TX013521,C03021,17536,0.248,2,168,1240,0,31,UPI,bank_decline,2,payment_link,0,0,0.03
TX013522,C03022,6858,0.682,1,56,461,0,360,UPI,timeout,2,payment_link,0,0,0.3435
TX013523,C03023,13992,0.999,5,137,585,0,261,UPI,technical_error,1,reminder,1,13992,0.3538
TX013524,C03024,1353,0.988,4,171,731,0,388,NetBanking,timeout,0,reminder,0,0,0.4912
TX013525,C03025,19216,0.98,2,119,1048,1,160,UPI,technical_error,0,reminder,1,19216,0.6175
TX013526,C03026,2705,0.555,3,51,815,0,304,UPI,authentication_failed,0,payment_link,0,0,0.5446
TX013527,C03027,21357,0.903,1,102,533,1,73,Wallet,authentication_failed,1,reminder,0,0,0.4974
TX013528,C03028,27389,0.47,2,108,1378,0,270,UPI,authentication_failed,1,payment_link,0,0,0.312
TX013529,C03029,24070,0.898,3,98,6,0,349,UPI,technical_error,1,retry,0,0,0.4552
TX013530,C03030,11803,0.616,4,140,633,1,351,UPI,bank_decline,2,reminder,0,0,0.2853
TX013531,C03031,16919,0.506,2,171,70,0,130,UPI,bank_decline,0,retry,1,16919,0.314
TX013532,C03032,19257,0.234,5,139,338,0,48,NetBanking,technical_error,2,retry,0,0,0.1485
TX013533,C03033,19895,0.512,2,63,1177,1,196,Card,insufficient_funds,1,retry,0,0,0.3038
TX013534,C03034,13178,0.735,3,15,1158,0,86,UPI,technical_error,1,reminder,1,13178,0.3631
TX013535,C03035,6019,0.348,0,168,969,0,75,NetBanking,timeout,0,reminder,0,0,0.2934
TX013536,C03036,5232,0.559,4,125,836,0,15,NetBanking,timeout,0,retry,0,0,0.4556
TX013537,C03037,5015,0.398,4,96,854,1,232,NetBanking,authentication_failed,0,retry,0,0,0.3714
TX013538,C03038,866,0.332,3,34,810,1,249,UPI,insufficient_funds,2,retry,0,0,0.2695
TX013539,C03039,24330,0.474,0,95,1095,1,286,UPI,bank_decline,1,reminder,1,24330,0.3654
TX013540,C03040,12811,0.332,5,124,1451,1,380,UPI,authentication_failed,1,retry,1,12811,0.1817
TX013541,C03041,6864,0.673,4,149,950,1,19,Card,technical_error,2,retry,0,0,0.421
TX013542,C03042,25121,0.732,5,164,561,0,414,Card,technical_error,1,retry,1,25121,0.3245
TX013543,C03043,13221,0.467,2,62,1200,0,270,UPI,bank_decline,1,retry,0,0,0.3379
TX013544,C03044,22972,0.271,0,162,759,0,37,UPI,insufficient_funds,1,retry,0,0,0.044
TX013545,C03045,26570,0.446,1,105,27,1,57,Card,authentication_failed,2,retry,0,0,0.1786
TX013546,C03046,10084,0.306,3,152,317,0,44,UPI,timeout,2,retry,0,0,0.2453
TX013547,C03047,4572,0.706,1,138,496,0,99,Card,authentication_failed,0,retry,0,0,0.2794
TX013548,C03048,4265,0.901,2,132,855,0,171,UPI,technical_error,1,payment_link,1,4265,0.4052
TX013549,C03049,20425,0.247,1,69,545,1,330,UPI,technical_error,2,retry,0,0,0.3275
TX013550,C03050,18370,0.556,0,106,202,0,129,UPI,timeout,1,retry,1,18370,0.4222
TX013551,C03051,7604,0.591,0,120,298,0,396,UPI,timeout,1,reminder,0,0,0.3451
TX013552,C03052,19450,0.233,2,5,7,1,178,NetBanking,timeout,0,payment_link,0,0,0.4874
TX013553,C03053,18853,0.99,4,33,979,0,47,UPI,authentication_failed,2,retry,0,0,0.2618
TX013554,C03054,26579,0.294,1,144,708,0,32,Wallet,technical_error,2,payment_link,0,0,0.036
TX013555,C03055,24532,0.294,5,49,1297,1,59,Wallet,authentication_failed,0,payment_link,0,0,0.4842
TX013556,C03056,9674,0.253,0,63,622,1,273,UPI,authentication_failed,2,reminder,1,9674,0.2721
TX013557,C03057,24649,0.501,2,110,232,1,388,NetBanking,technical_error,1,reminder,1,24649,0.3717
TX013558,C03058,18751,0.73,5,137,1490,1,241,UPI,bank_decline,1,retry,1,18751,0.4094
TX013559,C03059,23372,0.622,2,30,1396,1,182,NetBanking,insufficient_funds,2,retry,0,0,0.2607
TX013560,C03060,27611,0.539,2,15,726,0,394,Card,timeout,0,payment_link,0,0,0.4405
TX013561,C03061,15633,0.395,2,118,21,0,127,UPI,timeout,2,payment_link,0,0,0.2281
TX013562,C03062,3630,0.868,0,107,1046,0,58,UPI,timeout,2,retry,0,0,0.5085
TX013563,C03063,16399,0.398,4,124,502,0,138,Wallet,technical_error,1,payment_link,1,16399,0.2158
TX013564,C03064,26734,0.558,1,143,604,0,267,UPI,authentication_failed,1,retry,0,0,0.0893
TX013565,C03065,5323,0.74,5,102,262,1,359,NetBanking,bank_decline,1,retry,1,5323,0.5459
TX013566,C03066,7426,0.218,5,27,487,0,284,UPI,timeout,2,retry,1,7426,0.3113
TX013567,C03067,3676,0.324,5,6,1497,0,19,Card,bank_decline,2,retry,0,0,0.276
TX013568,C03068,24593,0.568,5,9,1380,0,359,NetBanking,technical_error,1,payment_link,0,0,0.3107
TX013569,C03069,22487,0.416,4,32,1241,1,409,Card,authentication_failed,1,reminder,1,22487,0.3565
TX013570,C03070,12181,0.351,2,151,276,1,163,UPI,authentication_failed,1,payment_link,1,12181,0.3596
TX013571,C03071,1756,0.974,4,93,695,0,256,UPI,timeout,2,reminder,0,0,0.3857
TX013572,C03072,27982,0.211,5,82,1181,0,269,UPI,technical_error,1,payment_link,0,0,0.1972
TX013573,C03073,27995,0.446,1,79,247,0,267,UPI,authentication_failed,0,retry,0,0,0.1929
TX013574,C03074,9001,0.335,2,116,624,1,405,Card,bank_decline,0,payment_link,0,0,0.4778
TX013575,C03075,5736,0.371,2,23,223,1,15,Card,technical_error,2,payment_link,0,0,0.3209
TX013576,C03076,26595,0.948,0,171,109,1,246,Card,insufficient_funds,1,retry,0,0,0.3191
TX013577,C03077,21658,0.489,2,136,882,0,281,UPI,bank_decline,0,reminder,0,0,0.2703
TX013578,C03078,11456,0.67,5,20,961,0,363,Card,insufficient_funds,2,retry,0,0,0.2218
TX013579,C03079,13539,0.699,4,31,1182,0,371,NetBanking,technical_error,1,reminder,0,0,0.3516
TX013580,C03080,19969,0.929,2,96,213,0,113,UPI,timeout,2,reminder,0,0,0.3002
TX013581,C03081,18459,0.94,5,124,853,0,163,UPI,technical_error,0,reminder,0,0,0.4094
TX013582,C03082,4719,0.476,1,81,126,0,98,UPI,bank_decline,0,payment_link,1,4719,0.4344
TX013583,C03083,22746,0.728,3,49,776,1,142,UPI,insufficient_funds,1,payment_link,1,22746,0.5229
TX013584,C03084,7267,0.282,3,114,133,1,246,UPI,timeout,1,payment_link,1,7267,0.4399
TX013585,C03085,9024,0.729,1,21,1107,0,342,Card,insufficient_funds,2,reminder,0,0,0.288
TX013586,C03086,25173,0.392,5,144,317,1,186,NetBanking,timeout,2,reminder,0,0,0.1691
TX013587,C03087,24792,0.209,2,179,1262,1,273,Card,authentication_failed,1,payment_link,1,24792,0.2694
TX013588,C03088,21383,0.816,5,11,214,0,23,UPI,authentication_failed,1,reminder,1,21383,0.3529
TX013589,C03089,22708,0.997,5,60,1027,1,343,NetBanking,timeout,0,payment_link,1,22708,0.6883
TX013590,C03090,6338,0.759,5,17,636,0,136,UPI,authentication_failed,0,retry,1,6338,0.3672
TX013591,C03091,17493,0.827,4,95,1141,1,189,NetBanking,technical_error,0,reminder,1,17493,0.5816
TX013592,C03092,2786,0.946,1,126,412,1,265,UPI,authentication_failed,0,retry,1,2786,0.4537
TX013593,C03093,17311,0.479,1,118,1498,0,233,UPI,technical_error,1,reminder,0,0,0.2749
TX013594,C03094,22623,0.904,4,44,966,1,101,UPI,insufficient_funds,2,reminder,0,0,0.4026
TX013595,C03095,11645,0.594,4,101,850,1,87,UPI,timeout,2,retry,0,0,0.4997
TX013596,C03096,18671,0.613,3,108,995,1,66,UPI,technical_error,1,reminder,0,0,0.427
TX013597,C03097,29080,0.258,0,178,958,1,111,UPI,authentication_failed,1,payment_link,0,0,0.2659
TX013598,C03098,8764,0.423,3,40,263,1,283,UPI,insufficient_funds,1,reminder,0,0,0.4134
TX013599,C03099,11749,0.519,0,70,1457,0,406,NetBanking,bank_decline,2,payment_link,0,0,0.1983
TX013600,C03100,13823,0.639,1,177,1487,1,20,UPI,technical_error,0,retry,1,13823,0.5036
TX013601,C03101,7382,0.381,1,50,528,0,398,UPI,insufficient_funds,1,reminder,0,0,0.2872
TX013602,C03102,15500,0.981,0,29,990,0,70,UPI,timeout,1,payment_link,1,15500,0.5027
TX013603,C03103,16836,0.896,5,121,1488,0,387,UPI,timeout,1,payment_link,0,0,0.3935
TX013604,C03104,12781,0.315,5,113,548,0,339,UPI,bank_decline,2,reminder,0,0,0.1571
TX013605,C03105,27646,0.288,4,71,233,1,334,NetBanking,authentication_failed,0,payment_link,1,27646,0.4701
TX013606,C03106,26669,0.24,2,48,544,0,152,UPI,bank_decline,1,retry,0,0,0.2205
TX013607,C03107,27793,0.356,3,53,899,1,223,UPI,authentication_failed,0,reminder,0,0,0.4085
TX013608,C03108,16895,0.819,1,100,1425,0,389,NetBanking,insufficient_funds,0,retry,1,16895,0.3617
TX013609,C03109,17427,0.389,0,97,371,0,381,NetBanking,insufficient_funds,2,reminder,0,0,0.1592
TX013610,C03110,2866,0.676,4,93,520,1,399,UPI,insufficient_funds,0,reminder,1,2866,0.5978
TX013611,C03111,11885,0.65,4,118,985,0,127,Card,timeout,1,retry,0,0,0.4745
TX013612,C03112,10409,0.969,1,135,490,0,395,UPI,insufficient_funds,2,retry,0,0,0.2297
TX013613,C03113,22464,0.546,3,102,149,0,176,Card,timeout,0,payment_link,1,22464,0.463
TX013614,C03114,23905,0.367,4,37,567,0,171,UPI,insufficient_funds,1,reminder,0,0,0.2171
TX013615,C03115,16859,0.613,4,112,1419,0,365,UPI,bank_decline,1,retry,0,0,0.3642
TX013616,C03116,863,0.501,2,176,645,1,239,UPI,timeout,0,payment_link,1,863,0.5568
TX013617,C03117,24718,0.293,1,97,668,1,393,UPI,technical_error,0,retry,0,0,0.4432
TX013618,C03118,15476,0.905,4,31,1017,0,151,UPI,bank_decline,2,retry,0,0,0.3915
TX013619,C03119,25030,0.479,4,19,1342,0,127,UPI,bank_decline,2,reminder,0,0,0.154
TX013620,C03120,9764,0.206,0,172,623,1,22,UPI,insufficient_funds,0,reminder,0,0,0.3586
TX013621,C03121,21128,0.881,1,75,618,1,320,UPI,authentication_failed,0,retry,1,21128,0.4422
TX013622,C03122,22740,0.877,3,54,333,1,405,UPI,timeout,2,reminder,0,0,0.3946
TX013623,C03123,29190,0.513,1,10,277,1,297,UPI,bank_decline,0,payment_link,0,0,0.4469
TX013624,C03124,27531,0.834,0,4,1445,0,343,UPI,bank_decline,1,reminder,0,0,0.3334
TX013625,C03125,19530,0.599,4,174,919,1,285,UPI,bank_decline,0,payment_link,0,0,0.4296
TX013626,C03126,2636,0.687,0,11,758,0,23,UPI,timeout,0,reminder,0,0,0.4818
TX013627,C03127,29247,0.575,0,141,501,1,162,NetBanking,bank_decline,1,retry,0,0,0.324
TX013628,C03128,8139,0.302,3,81,600,1,106,Wallet,timeout,0,payment_link,0,0,0.552
TX013629,C03129,19628,0.961,4,22,222,0,26,UPI,bank_decline,2,payment_link,0,0,0.2906
TX013630,C03130,12259,0.212,4,121,987,0,303,UPI,technical_error,2,payment_link,0,0,0.0703
TX013631,C03131,6707,0.223,5,89,1160,1,248,UPI,authentication_failed,2,retry,1,6707,0.1956
TX013632,C03132,27123,0.559,4,6,1026,1,273,UPI,authentication_failed,1,payment_link,0,0,0.438
TX013633,C03133,18903,0.358,1,78,357,0,339,NetBanking,technical_error,1,payment_link,0,0,0.2746
TX013634,C03134,10482,0.869,5,48,1126,0,223,UPI,insufficient_funds,2,retry,0,0,0.2814
TX013635,C03135,23079,0.897,3,91,941,0,373,UPI,bank_decline,0,retry,0,0,0.4788
TX013636,C03136,29239,0.445,5,144,980,1,409,Card,authentication_failed,2,reminder,0,0,0.1676
TX013637,C03137,12810,0.272,1,154,1087,1,179,UPI,insufficient_funds,2,reminder,1,12810,0.1849
TX013638,C03138,10278,0.637,3,116,648,0,376,UPI,bank_decline,1,payment_link,1,10278,0.3472
TX013639,C03139,5199,0.502,4,94,900,1,188,Card,technical_error,2,reminder,0,0,0.3598
TX013640,C03140,10528,0.991,4,78,381,1,400,UPI,authentication_failed,0,retry,1,10528,0.5154
TX013641,C03141,10681,0.505,3,156,330,0,382,UPI,authentication_failed,2,reminder,0,0,0.1387
TX013642,C03142,27710,0.696,1,161,407,1,218,UPI,bank_decline,2,payment_link,0,0,0.204
TX013643,C03143,23489,0.968,3,43,454,1,324,UPI,timeout,1,payment_link,0,0,0.5671
TX013644,C03144,12634,0.923,2,9,776,1,218,UPI,timeout,0,payment_link,1,12634,0.7079
TX013645,C03145,6388,0.311,3,44,578,0,76,UPI,timeout,2,retry,0,0,0.3415
TX013646,C03146,20672,0.544,0,144,1463,1,327,Card,authentication_failed,2,reminder,0,0,0.2296
TX013647,C03147,539,0.62,4,95,582,1,217,UPI,timeout,2,retry,1,539,0.5514
TX013648,C03148,18702,0.804,2,105,838,0,378,UPI,insufficient_funds,2,retry,0,0,0.2303
TX013649,C03149,26395,0.886,2,61,696,1,310,UPI,authentication_failed,0,retry,0,0,0.4225
TX013650,C03150,13396,0.918,5,79,466,1,264,UPI,authentication_failed,2,payment_link,0,0,0.4835
TX013651,C03151,29158,0.67,1,34,1305,1,361,NetBanking,timeout,0,reminder,1,29158,0.491
TX013652,C03152,21515,0.849,2,36,722,0,394,NetBanking,technical_error,1,reminder,0,0,0.3617
TX013653,C03153,26093,0.896,3,129,1474,0,91,NetBanking,authentication_failed,2,payment_link,0,0,0.2465
TX013654,C03154,11291,0.286,2,165,578,0,123,UPI,timeout,1,retry,0,0,0.2949
TX013655,C03155,24076,0.984,0,4,568,0,346,Card,timeout,2,retry,0,0,0.4592
TX013656,C03156,12362,0.467,2,37,500,0,347,Card,insufficient_funds,2,reminder,0,0,0.2013
TX013657,C03157,21943,0.214,4,68,1121,1,296,UPI,technical_error,0,payment_link,0,0,0.4321
TX013658,C03158,11458,0.419,1,176,1247,0,35,NetBanking,technical_error,2,payment_link,0,0,0.1315
TX013659,C03159,16632,0.719,1,73,564,0,346,UPI,insufficient_funds,0,payment_link,0,0,0.5548
TX013660,C03160,1283,0.504,0,149,752,0,21,UPI,insufficient_funds,0,payment_link,0,0,0.476
TX013661,C03161,19624,0.675,3,158,357,0,345,UPI,authentication_failed,1,reminder,0,0,0.2405
TX013662,C03162,27383,0.831,1,80,684,0,226,NetBanking,bank_decline,1,retry,1,27383,0.3831
TX013663,C03163,22441,0.454,5,83,1287,1,414,Card,bank_decline,2,reminder,1,22441,0.2774
TX013664,C03164,8591,0.365,0,170,1096,1,292,UPI,insufficient_funds,0,reminder,1,8591,0.4078
TX013665,C03165,9992,0.798,5,79,54,0,417,Card,insufficient_funds,2,retry,0,0,0.2635
TX013666,C03166,29052,0.268,0,141,607,0,279,UPI,authentication_failed,2,payment_link,0,0,0.0588
TX013667,C03167,6316,0.941,5,107,1241,0,257,Card,insufficient_funds,2,payment_link,1,6316,0.4382
TX013668,C03168,20121,0.867,3,119,1357,0,79,UPI,insufficient_funds,0,reminder,0,0,0.4623
TX013669,C03169,20879,0.474,0,38,1049,0,132,Card,insufficient_funds,2,reminder,1,20879,0.1692
TX013670,C03170,19309,0.6,2,148,1268,0,223,UPI,technical_error,1,reminder,0,0,0.2208
TX013671,C03171,18183,0.789,5,162,1015,0,18,Card,insufficient_funds,1,payment_link,1,18183,0.3782
TX013672,C03172,29394,0.921,5,110,713,0,238,UPI,bank_decline,1,payment_link,0,0,0.3503
TX013673,C03173,29712,0.985,3,46,937,1,369,UPI,insufficient_funds,0,payment_link,0,0,0.677
TX013674,C03174,11784,0.603,4,160,198,1,264,Card,insufficient_funds,0,retry,1,11784,0.3417
TX013675,C03175,12554,0.534,1,174,1285,1,374,NetBanking,technical_error,2,retry,0,0,0.3593
TX013676,C03176,7227,0.249,5,170,801,1,161,UPI,authentication_failed,1,payment_link,0,0,0.3508
TX013677,C03177,12539,0.996,2,116,1218,0,52,Card,insufficient_funds,0,retry,0,0,0.4287
TX013678,C03178,27554,0.414,5,39,62,0,370,Card,timeout,1,reminder,1,27554,0.2157
TX013679,C03179,3837,0.376,5,27,864,0,354,NetBanking,insufficient_funds,2,reminder,1,3837,0.2099
TX013680,C03180,3781,0.911,5,166,990,0,145,Card,authentication_failed,2,retry,0,0,0.22
TX013681,C03181,644,0.801,5,119,25,0,139,UPI,technical_error,2,payment_link,1,644,0.3617
TX013682,C03182,9607,0.59,0,21,218,0,88,UPI,insufficient_funds,1,retry,0,0,0.2668
TX013683,C03183,4350,0.712,3,135,761,1,42,NetBanking,insufficient_funds,2,retry,1,4350,0.282
TX013684,C03184,20387,0.947,1,103,931,1,121,UPI,insufficient_funds,0,retry,1,20387,0.4836
TX013685,C03185,17842,0.577,4,77,697,1,243,UPI,authentication_failed,0,retry,0,0,0.3702
TX013686,C03186,26727,0.247,4,157,1095,0,275,UPI,bank_decline,0,payment_link,0,0,0.2023
TX013687,C03187,28921,1.0,0,117,227,0,228,Card,authentication_failed,2,payment_link,0,0,0.3443
TX013688,C03188,8479,0.977,1,124,210,1,401,UPI,authentication_failed,2,retry,0,0,0.3196
TX013689,C03189,3575,0.923,2,141,1291,1,417,Card,insufficient_funds,0,payment_link,0,0,0.6841
